"Deputy General Manager, Financial Control - HK$1m-1.5m",Location not specified,https://hk.jobsdb.com/hk/en/job/deputy-general-manager-financial-control-100003006002586,Degree,Salary negotiable
Senior Business Analyst,Wan Chai,https://hk.jobsdb.com/hk/en/job/senior-business-analyst-100003006002578,Degree,null
Bookkeeper/ Accounts Clerk,Wan Chai Area,https://hk.jobsdb.com/hk/en/job/bookkeeper-accounts-clerk-100003006002518,Non-Degree Tertiary,"HK$11,000 - 20,000 /month (negotiable)"
FP&A Manager (Manufacturing),Location not specified,https://hk.jobsdb.com/hk/en/job/financial-planning-and-analysis-manager-100003006002559,Degree,Salary provided
Accountant,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/accountant-100003006002542,Degree,null
Accounting Assistant,Chai Wan,https://hk.jobsdb.com/hk/en/job/accounting-assistant-100003006002531,Non-Degree Tertiary,null
Assistant General Manager (trading company / Cleaning products),Wan Chai Area,https://hk.jobsdb.com/hk/en/job/assistant-general-manager-100003006002525,Degree,Salary provided
Finance Support Manager (I-Bank) (Ref. No.: 22263),Location not specified,https://hk.jobsdb.com/hk/en/job/finance-support-manager-100003006002506,Degree,Salary provided
Treasury Assistant/Officer (Finance Department),Wan Chai,https://hk.jobsdb.com/hk/en/job/treasury-assistant-officer-100003006002496,Degree,Salary provided
Assistant Accountant,Kwai Hing,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003006002491,Postgraduate,Salary provided
Finance – Assistant Vice President (Medical / Retail Sector),Central,https://hk.jobsdb.com/hk/en/job/finance-assistant-vice-president-100003006002455,Degree,Salary negotiable
Accounting Assistant,Cheung Sha Wan,https://hk.jobsdb.com/hk/en/job/accounting-assistant-100003006002466,School Certificate,Salary negotiable
Accounting Officer,Quarry Bay,https://hk.jobsdb.com/hk/en/job/accounting-officer-100003006002454,School Certificate,"HK$14,000 - 17,000 /month"
Audit Junior,Central & Western Area,https://hk.jobsdb.com/hk/en/job/audit-junior-100003006002453,Non-Degree Tertiary,Salary provided
Accounts Clerk,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003005926538,School Certificate,Salary negotiable
Accountant (AR & Sales Analysis),Tuen Mun Area,https://hk.jobsdb.com/hk/en/job/accountant-100003006002434,Degree,Salary negotiable
Senior Account Clerk,Kwun Tong,https://hk.jobsdb.com/hk/en/job/senior-account-clerk-100003006002430,Matriculated,Salary negotiable
Accounts Clerk,Central & Western Area,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003006002427,Non-Degree Tertiary,Salary provided
Executive Assistant,Central,https://hk.jobsdb.com/hk/en/job/executive-assistant-100003006002390,Degree,Salary negotiable
Merchandising and Account Handling,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/merchandising-and-account-handling-100003006002120,Degree,Salary negotiable
Accounting Assistant,Kwun Tong Area,https://hk.jobsdb.com/hk/en/job/accounting-assistant-100003006002397,Degree,Salary negotiable
Accounts Clerk – Broker Firm [5-Day],North Point,https://hk.jobsdb.com/hk/en/job/accounts-clerk-broker-firm-100003006002395,Matriculated,Salary provided
Brand Controller,Central,https://hk.jobsdb.com/hk/en/job/brand-controller-100003006002379,null,Salary provided
Payroll and Account officer,Location not specified,https://hk.jobsdb.com/hk/en/job/payroll-and-account-officer-100003006002363,Degree,Salary negotiable
Senior Accounts Clerk/Supervisor - Receivable,Kwai Fong,https://hk.jobsdb.com/hk/en/job/senior-accounts-clerk-supervisor-receivable-100003006002360,Non-Degree Tertiary,Salary negotiable
Accounting Officer,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/accounting-officer-100003006002346,Non-Degree Tertiary,Salary provided
Senior Finance Manager,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/senior-finance-manager-100003006002339,Degree,Salary negotiable
Senior Accountant 高級會計主任,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/senior-accountant-%e9%ab%98%e7%b4%9a%e6%9c%83%e8%a8%88%e4%b8%bb%e4%bb%bb-100003006002341,Degree,Salary negotiable
Assistant Tax Manager (Welcome Big 4 Tax Candidates),Location not specified,https://hk.jobsdb.com/hk/en/job/assistant-tax-manager-100003006002333,null,Salary provided
Assistant Account Officer - Payable,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/assistant-account-officer-payable-100003006002329,Matriculated,Salary provided
Accounting Officer,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/accounting-officer-100003006002318,Non-Degree Tertiary,Salary provided
Accounting Assistant,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/accounting-assistant-100003006002308,Matriculated,Salary negotiable
Tax Assistant,Central,https://hk.jobsdb.com/hk/en/job/tax-assistant-100003006002306,Non-Degree Tertiary,Salary provided
Project Accountant,Location not specified,https://hk.jobsdb.com/hk/en/job/project-accountant-100003006002293,Degree,"HK$30,000 - 35,000 /month"
Senior and Junior Auditor,Central,https://hk.jobsdb.com/hk/en/job/senior-and-junior-auditor-100003006001879,Degree,Salary negotiable
ACCOUNTING OFFICER,Mong Kok,https://hk.jobsdb.com/hk/en/job/accounting-officer-100003006002284,Matriculated,null
Accountant (Accounts receivable and credit control),Kwai Tsing Area,https://hk.jobsdb.com/hk/en/job/accountant-100003006002114,Degree,Salary provided
Accounts Clerk,Central,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003006002274,null,Salary negotiable
Accounting Clerk,Shatin Area,https://hk.jobsdb.com/hk/en/job/accounting-clerk-100003006002261,Non-Degree Tertiary,Salary provided
Urgent!!! Finance Manager Wanted,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/finance-manager-100003006002241,Degree,"HK$35,000 - 45,000 /month"
Assistant Accountant / Accounting Officer,Hung Hom,https://hk.jobsdb.com/hk/en/job/assistant-accountant-accounting-officer-100003006002234,Non-Degree Tertiary,Salary provided
Account Clerk,North Point,https://hk.jobsdb.com/hk/en/job/account-clerk-100003006002191,Non-Degree Tertiary,"HK$11,000 - 14,000 /month (negotiable)"
Accounting Clerk,Wan Chai,https://hk.jobsdb.com/hk/en/job/accounting-clerk-100003006002219,null,Salary negotiable
Accountant,Quarry Bay,https://hk.jobsdb.com/hk/en/job/accountant-100003006002217,Degree,Salary negotiable
Accounts Officer / Junior Accounts Officer,Tai Koo,https://hk.jobsdb.com/hk/en/job/accounts-officer-junior-accounts-officer-100003006002213,null,Salary provided
"Accountant, Financial Reporting (CMIJD-0226-ATFINHK)",Kwai Hing,https://hk.jobsdb.com/hk/en/job/accountant-financial-reporting-100003006002187,Degree,Salary provided
"Accountant, Treasury (CMIJD-0131-ATFINHK)",Kwai Hing,https://hk.jobsdb.com/hk/en/job/accountant-treasury-100003006002188,Degree,Salary provided
"Accounting Officer, Financial Reporting (CMIJD-0316-AOFINHK)",Kwai Tsing Area,https://hk.jobsdb.com/hk/en/job/accounting-officer-financial-reporting-100003006002189,Non-Degree Tertiary,Salary provided
"Senior Accountant, Financial Reporting (CMIJD-0306-SAFRFINHK)",Kwai Hing,https://hk.jobsdb.com/hk/en/job/senior-accountant-financial-reporting-100003006002186,Degree,Salary provided
Accountant / Accounts Clerk (Ref. ACC-MAR-2018),Wan Chai,https://hk.jobsdb.com/hk/en/job/accountant-accounts-clerk-100003006002175,null,Salary negotiable
【URGENT】Internal Audit Manager / Head of Internal Audit (Bank),Yau Tsim Mong Area,https://hk.jobsdb.com/hk/en/job/internal-audit-manager-head-of-internal-audit-100003006002165,Degree,Salary negotiable
Accounting Clerk/ Accountant,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/accounting-clerk-accountant-100003006002142,School Certificate,Salary negotiable
"Account Assistant  ( Double Pay, 5 Days Work, Medical Insurance )",Kwun Tong,https://hk.jobsdb.com/hk/en/job/account-assistant-100003006002141,School Certificate,Salary negotiable
BUSINESS ANALYST / MANAGER,Location not specified,https://hk.jobsdb.com/hk/en/job/business-analyst-manager-100003006002121,Degree,Salary negotiable
Accounts Clerk,Mong Kok,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003006002106,School Certificate,Salary provided
Payroll Accountant (Open to Tax background),Location not specified,https://hk.jobsdb.com/hk/en/job/payroll-accountant-100003006002093,Degree,Salary negotiable
Analyst - Enterprise Business Information Systems (Group Finance),Kwai Fong,https://hk.jobsdb.com/hk/en/job/analyst-enterprise-business-information-systems-100003006002086,Degree,null
Accounting Clerk,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/accounting-clerk-100003006002082,null,Salary negotiable
Rental Administration Assistant,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/rental-administration-assistant-100003006002085,Matriculated,Salary provided
Accounting assistant,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/accounting-assistant-100003006002083,Non-Degree Tertiary,Salary negotiable
Account Clerk,Admiralty,https://hk.jobsdb.com/hk/en/job/account-clerk-100003006002056,null,Salary negotiable
Senior Accounting Officer (Ref: BP-03/53/120-DB),Central & Western Area,https://hk.jobsdb.com/hk/en/job/senior-accounting-officer-100003006002047,Degree,Salary provided
Financial Planner (Welcome to Fresh graduates and IANGs),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/financial-planner-100003006002031,Degree,Base salary + high commission
Administration & General Clerk,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/administration-general-clerk-100003006002028,School Certificate,Salary provided
Accountant for Listed Company,North Point,https://hk.jobsdb.com/hk/en/job/accountant-for-listed-company-100003006001134,null,Salary negotiable
Financial Analyst,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/financial-analyst-100003006002010,Degree,Salary negotiable
Business Operations Officer,Sheung Wan,https://hk.jobsdb.com/hk/en/job/business-operations-officer-100003006001995,(N/A),Salary negotiable
Digital Business Analyst,Location not specified,https://hk.jobsdb.com/hk/en/job/digital-business-analyst-100003006001983,null,Salary provided
Assistant Finance Manager - Control,Location not specified,https://hk.jobsdb.com/hk/en/job/assistant-finance-manager-control-100003006001980,Degree,Salary provided
Internal Auditor,Location not specified,https://hk.jobsdb.com/hk/en/job/internal-auditor-100003006001962,Degree,Salary provided
Accounts Clerk/Senior Accounts Clerk,Location not specified,https://hk.jobsdb.com/hk/en/job/accounts-clerk-senior-accounts-clerk-100003006001948,Non-Degree Tertiary,Salary negotiable
Accounts Clerk,North Point,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003006001958,null,Salary provided
Accounting Clerk/ Admin / General Clerk,Cheung Sha Wan,https://hk.jobsdb.com/hk/en/job/accounting-clerk-admin-general-clerk-100003006001953,(N/A),"HK$11,000 - 17,000 /month (negotiable)"
Account and Audit Assistant,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/account-and-audit-assistant-100003006001923,(N/A),Salary negotiable
Accounting Officer/ Assistant Accounting Officer/ Accounts Clerk – GL & AR,Quarry Bay,https://hk.jobsdb.com/hk/en/job/accounting-officer-assistant-accounting-officer-accounts-clerk-gl-ar-100003006001911,Non-Degree Tertiary,null
Assistant Vice President  - Leading Private Bank in Asia,Central & Western Area,https://hk.jobsdb.com/hk/en/job/assistant-vice-president-leading-private-bank-in-asia-100003006001899,Degree,"HK$35,000 - 45,000 /month"
Accounts Clerk,Sheung Wan,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003006001885,Non-Degree Tertiary,Salary negotiable
"Finance Manager, Well Established Venture Capital Firm",Central & Western Area,https://hk.jobsdb.com/hk/en/job/finance-manager-100003006001876,Degree,"HK$55,000 - 70,000 /month"
Temporary Accounts Clerk,Central,https://hk.jobsdb.com/hk/en/job/temporary-accounts-clerk-100003006001873,Matriculated,"HK$11,000 - 17,000 /month"
Staff Accountant - Corporate Accounting,Kwun Tong,https://hk.jobsdb.com/hk/en/job/staff-accountant-corporate-accounting-100003006001869,Degree,Salary negotiable
财富管理顾问/实习生/财富管理经理Financial Planner／Internship / Wealth Management Manager (IANG is welcomed),Tai Koo,https://hk.jobsdb.com/hk/en/job/%e8%b4%a2%e5%af%8c%e7%ae%a1%e7%90%86%e9%a1%be%e9%97%ae-%e5%ae%9e%e4%b9%a0%e7%94%9f-%e8%b4%a2%e5%af%8c%e7%ae%a1%e7%90%86%e7%bb%8f%e7%90%86financial-planner-internship-wealth-management-manager-100003006001853,Degree,Base salary + high commission
Accountant / Assistant Accountant,Central & Western Area,https://hk.jobsdb.com/hk/en/job/accountant-assistant-accountant-100003006001835,Degree,null
Finance & Accounts Officer 27-30K,Eastern Area,https://hk.jobsdb.com/hk/en/job/finance-accounts-officer-100003006001825,Degree,Salary provided
Audit Junior,Sheung Wan,https://hk.jobsdb.com/hk/en/job/audit-junior-100003006001777,null,Salary negotiable
"Senior Finance Manager, Banking",Location not specified,https://hk.jobsdb.com/hk/en/job/senior-finance-manager-banking-100003006001774,Degree,Salary negotiable
Accounts Clerk (5 Days work),Location not specified,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003006001769,Non-Degree Tertiary,Salary negotiable
Senior Finance Manager (Treasury),Location not specified,https://hk.jobsdb.com/hk/en/job/senior-finance-manager-100003006001758,Degree,Salary provided
Internship Program,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/internship-program-100003006001737,Degree,Salary provided
Accounts Clerk,Causeway Bay,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003006001714,Non-Degree Tertiary,Salary negotiable
"Administration and Accounting Assistant (Part-time, Japanese Firm)",Causeway Bay,https://hk.jobsdb.com/hk/en/job/administration-and-accounting-assistant-100003006001715,School Certificate,Salary provided
Accounting Officer,Tai Koo,https://hk.jobsdb.com/hk/en/job/accounting-officer-100003006001710,Non-Degree Tertiary,Salary negotiable
SENIOR CREDIT CONTROL OFFICER,Kwun Tong,https://hk.jobsdb.com/hk/en/job/senior-credit-control-officer-100003006001699,null,Salary provided
Accounting assistant - Accounts Payable,Location not specified,https://hk.jobsdb.com/hk/en/job/accounting-assistant-accounts-payable-100003006001698,Degree,Salary negotiable
Senior Financial Analyst,Central,https://hk.jobsdb.com/hk/en/job/senior-financial-analyst-100003006001673,Degree,Salary negotiable
Procurement Operations Manager,Location not specified,https://hk.jobsdb.com/hk/en/job/procurement-operations-manager-100003006001655,Degree,"HK$45,000 - 55,000 /month (negotiable)"
Accountant/ Assistant Accountant,Central,https://hk.jobsdb.com/hk/en/job/accountant-assistant-accountant-100003006001649,Non-Degree Tertiary,Salary provided
Procurement Operations Specialist,Location not specified,https://hk.jobsdb.com/hk/en/job/procurement-operations-specialist-100003006001643,Degree,"HK$45,000 - 55,000 /month (negotiable)"
Accounts Clerk,Chai Wan,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003006001633,School Certificate,Salary negotiable
Assistant Accountant(5 days),Kwai Tsing Area,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003006001632,Non-Degree Tertiary,Salary negotiable
Accounting Assistant,Quarry Bay,https://hk.jobsdb.com/hk/en/job/accounting-assistant-100003006001588,Non-Degree Tertiary,Salary provided
Senior Accountant (Peachtree / Japan-based Trading/ $22-25K),Central,https://hk.jobsdb.com/hk/en/job/senior-accountant-100003006001628,Non-Degree Tertiary,Salary negotiable
Accounting Officer,Causeway Bay,https://hk.jobsdb.com/hk/en/job/accounting-officer-100003006001629,Non-Degree Tertiary,Salary negotiable
Assistant Credit Support Officer – Financial Institutions Department,Location not specified,https://hk.jobsdb.com/hk/en/job/assistant-credit-support-officer-financial-institutions-department-100003006001619,Degree,null
Accounting Clerk,Tuen Mun Area,https://hk.jobsdb.com/hk/en/job/accounting-clerk-100003006001615,null,Salary provided
Senior Structured Finance Manager (Debt Structuring and Origination Team),Location not specified,https://hk.jobsdb.com/hk/en/job/senior-structured-finance-manager-100003006001616,Degree,null
Relationship Management,Eastern Area,https://hk.jobsdb.com/hk/en/job/relationship-management-100003006001607,null,Salary provided
Temporary Account Clerks (2 months contract) ($100/hour),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/temporary-account-clerks-100003006001582,Degree,Salary negotiable
Internal Audit Assistant,Kwun Tong Area,https://hk.jobsdb.com/hk/en/job/internal-audit-assistant-100003006001577,Degree,Salary provided
Senior Accounts Clerk,Central,https://hk.jobsdb.com/hk/en/job/senior-accounts-clerk-100003006001575,Degree,Salary provided
Senior Accountant / Assistant Accountant,Central,https://hk.jobsdb.com/hk/en/job/senior-accountant-assistant-accountant-100003006001548,Degree,Salary provided
Account and Audit Officer,Yau Ma Tei,https://hk.jobsdb.com/hk/en/job/account-and-audit-officer-100003005998965,School Certificate,Salary negotiable
Accounts Clerk,Location not specified,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003006001526,null,Salary negotiable
[Tuen Mun]Accounting Assistant (18k-25k)/Accounting Officer(25k-33k),Tuen Mun Area,https://hk.jobsdb.com/hk/en/job/accounting-assistant-accounting-officer-100003006001524,null,Salary provided
Accountant,Kwun Tong,https://hk.jobsdb.com/hk/en/job/accountant-100003006001510,null,Salary provided
Assistant Accountant,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003006001503,Non-Degree Tertiary,Salary negotiable
Assistant Accountant,Sheung Wan,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003006001480,Degree,Salary provided
Senior Accountant / Accounting Manager,Central,https://hk.jobsdb.com/hk/en/job/senior-accountant-accounting-manager-100003006001468,Degree,Salary provided
Commercial Controller (Luxury Lifestyle Corporation),Location not specified,https://hk.jobsdb.com/hk/en/job/commercial-controller-100003006001461,Degree,Salary provided
account clerk,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/account-clerk-100003006001449,School Certificate,Salary provided
Accounting Assistant,Causeway Bay,https://hk.jobsdb.com/hk/en/job/accounting-assistant-100003006001453,null,"HK$17,000 - 20,000 /month (negotiable)"
AUDIT JUNIOR / INTERMEDIATE,North Point,https://hk.jobsdb.com/hk/en/job/audit-junior-intermediate-100003006001451,Non-Degree Tertiary,Salary negotiable
"Clerk / Assistant (many post, 5 days work, good benefits) - Urgent",Location not specified,https://hk.jobsdb.com/hk/en/job/clerk-assistant-100003006001424,null,Salary negotiable
ACCOUNTANT,Wan Chai,https://hk.jobsdb.com/hk/en/job/accountant-100003006001412,Degree,Salary provided
Account Clerk (Ref : 01/HY/2016AC),Location not specified,https://hk.jobsdb.com/hk/en/job/account-clerk-100003006001161,Matriculated,Salary provided
Assistant Accountant,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003006001406,School Certificate,Salary negotiable
"Senior Manager, Indirect Taxes (VAT)",Central,https://hk.jobsdb.com/hk/en/job/senior-manager-indirect-taxes-100003006001396,Degree,Salary provided
Treasury Officer,Tung Chung,https://hk.jobsdb.com/hk/en/job/treasury-officer-100003006001393,Degree,Salary provided
Accounting Clerk,Tuen Mun Area,https://hk.jobsdb.com/hk/en/job/accounting-clerk-100003006001385,School Certificate,Salary provided
Financial Controller (Local Head of Finance role),Location not specified,https://hk.jobsdb.com/hk/en/job/financial-controller-100003006001375,Degree,Salary provided
Accounts Clerk / Senior Accounts Clerk,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/accounts-clerk-senior-accounts-clerk-100003006001074,Non-Degree Tertiary,Salary negotiable
"Business Analyst (FP&A), Manufacturing (Hong Kong listed)",Sham Shui Po Area,https://hk.jobsdb.com/hk/en/job/business-analyst-manufacturing-100003006001367,Degree,"HK$30,000 - 35,000 /month (negotiable)"
"Financial Analyst, FMCG (Open for Big 4 candidates)",Wan Chai,https://hk.jobsdb.com/hk/en/job/financial-analyst-fmcg-100003006001364,Degree,Salary negotiable
Accounting Clerk (Sheung Shui),Sheung Shui,https://hk.jobsdb.com/hk/en/job/accounting-clerk-100003006001309,Degree,"HK$11,000 - 14,000 /month (negotiable)"
Clerk,Location not specified,https://hk.jobsdb.com/hk/en/job/clerk-100003006001334,School Certificate,Salary provided
Accountant,North Point,https://hk.jobsdb.com/hk/en/job/accountant-100003006001333,null,Salary provided
Senior Audit Manager / Audit Manager / Audit Supervisor / Audit Senior,Central,https://hk.jobsdb.com/hk/en/job/senior-audit-manager-audit-manager-audit-supervisor-audit-senior-100003006001315,null,Salary provided
兼職審計文員 / Part-time Audit Clerk (金鐘:逢星期四及五9-6pm),Admiralty,https://hk.jobsdb.com/hk/en/job/%e5%85%bc%e8%81%b7%e5%af%a9%e8%a8%88%e6%96%87%e5%93%a1-part-time-audit-clerk-100003006001314,School Certificate,Salary provided
Finance and Administration Manager (5 Days Work),Wan Chai,https://hk.jobsdb.com/hk/en/job/finance-and-administration-manager-100003006001311,Degree,Salary negotiable
(Assistant) Manager – Business Planning & Analysis,North Point,https://hk.jobsdb.com/hk/en/job/manager-business-planning-analysis-100003006001312,Degree,Salary provided
"Vice President, Credit Planning and Control, Control and Risk Management",Central,https://hk.jobsdb.com/hk/en/job/vice-president-credit-planning-and-control-control-and-risk-management-100003005999923,Degree,Salary provided
"Operations Analyst (Accounting), Accounting Service for Funds",Wan Chai,https://hk.jobsdb.com/hk/en/job/operations-analyst-accounting-service-for-funds-100003006001300,Degree,Salary negotiable
ACCOUNT CLERK,Cheung Sha Wan,https://hk.jobsdb.com/hk/en/job/account-clerk-100003006000913,School Certificate,Salary negotiable
"Assistant Manager, Cash Management, Tap & Go (CHQ5/201803/AMCM/SO/EC)",Quarry Bay,https://hk.jobsdb.com/hk/en/job/assistant-manager-cash-management-tap-go-100003005989819,Degree,null
Senior Treasury Officer (Ref: SO/TREA-TO),Wan Chai,https://hk.jobsdb.com/hk/en/job/senior-treasury-officer-100003006001267,Degree,Salary negotiable
Accounting Clerk,Chai Wan,https://hk.jobsdb.com/hk/en/job/accounting-clerk-100003006001261,Matriculated,Salary negotiable
Accounting Assistant,Location not specified,https://hk.jobsdb.com/hk/en/job/accounting-assistant-100003006001239,Non-Degree Tertiary,Salary negotiable
Account and Audit Trainee,Wan Chai,https://hk.jobsdb.com/hk/en/job/account-and-audit-trainee-100003006001222,School Certificate,"HK$11,000 - 14,000 /month (negotiable)"
Audit Junior / Semi-Senior (5 Days Work),Central,https://hk.jobsdb.com/hk/en/job/audit-junior-semi-senior-100003006001216,Non-Degree Tertiary,Salary provided
Junior Account Clerk,Sheung Shui,https://hk.jobsdb.com/hk/en/job/junior-account-clerk-100003006001202,School Certificate,Salary negotiable
"Assistant Vice President, Legal and Compliance",Others,https://hk.jobsdb.com/hk/en/job/assistant-vice-president-legal-and-compliance-100003006001201,Degree,Salary provided
AP Accountant  - (up to 23K) UK based Trading Giant,Central & Western Area,https://hk.jobsdb.com/hk/en/job/ap-accountant-uk-based-trading-giant-100003006001187,Degree,Salary provided
會計文員,Tuen Mun Area,https://hk.jobsdb.com/hk/en/job/%e6%9c%83%e8%a8%88%e6%96%87%e5%93%a1-100003006001177,Non-Degree Tertiary,Salary negotiable
Accounting & Company Secretarial Trainee / Clerk / Assistant  (5-day work),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/accounting-company-secretarial-trainee-clerk-assistant-100003005993293,Degree,"HK$11,000 - 17,000 /month (negotiable)"
Digital Finance Lead - Retail Banking and Wealth Management,Location not specified,https://hk.jobsdb.com/hk/en/job/digital-finance-lead-retail-banking-and-wealth-management-100003006000747,Degree,Salary negotiable
Accounting Officer (1-year contract),Central,https://hk.jobsdb.com/hk/en/job/accounting-officer-100003006001149,Non-Degree Tertiary,Salary provided
"Finance System Analyst, Regional",Location not specified,https://hk.jobsdb.com/hk/en/job/finance-system-analyst-regional-100003006001141,Degree,Salary provided
Assistant Settlement Manager / Settlement Officer (Securities /and Futures),Central,https://hk.jobsdb.com/hk/en/job/assistant-settlement-manager-settlement-officer-100003006001124,Matriculated,Salary negotiable
Senior Accounting Clerk,Tuen Mun Area,https://hk.jobsdb.com/hk/en/job/senior-accounting-clerk-100003006001112,null,Salary negotiable
Accounts Clerk,Aberdeen,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003006001107,School Certificate,Salary provided
Account Clerk,Location not specified,https://hk.jobsdb.com/hk/en/job/account-clerk-100003006001056,Non-Degree Tertiary,Salary provided
Accountant / Assistant Accountant,Location not specified,https://hk.jobsdb.com/hk/en/job/accountant-assistant-accountant-100003006001038,Non-Degree Tertiary,Salary provided
Senior Accounts Clerk,Kwun Tong,https://hk.jobsdb.com/hk/en/job/senior-accounts-clerk-100003006001097,School Certificate,Salary provided
Accountant,Location not specified,https://hk.jobsdb.com/hk/en/job/accountant-100003006001087,Degree,null
Accounting Assistant - Welcome Fresh Graduates!,Central & Western Area,https://hk.jobsdb.com/hk/en/job/accounting-assistant-welcome-100003006001086,Degree,Salary negotiable
Accountant,Kowloon City,https://hk.jobsdb.com/hk/en/job/accountant-100003006000657,Degree,"HK$17,000 - 25,000 /month (negotiable)"
Invoicing Clerk,Kwun Tong,https://hk.jobsdb.com/hk/en/job/invoicing-clerk-100003006001070,School Certificate,Salary negotiable
Accounting Clerk - Residential Building,Yau Tsim Mong Area,https://hk.jobsdb.com/hk/en/job/accounting-clerk-residential-building-100003006001050,Matriculated,Salary provided
Financial Controller / Senior Finance Manager,Location not specified,https://hk.jobsdb.com/hk/en/job/financial-controller-senior-finance-manager-100003006001049,Degree,Salary provided
Senior Accounts Officer,Location not specified,https://hk.jobsdb.com/hk/en/job/senior-accounts-officer-100003006001018,Degree,Salary negotiable
Account Assistant,Kwai Hing,https://hk.jobsdb.com/hk/en/job/account-assistant-100003006001006,null,Salary provided
ACCOUNT CLERK,Tuen Mun Area,https://hk.jobsdb.com/hk/en/job/account-clerk-100003006000999,null,Salary negotiable
Accounts Clerk,Location not specified,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003006000996,Non-Degree Tertiary,Salary negotiable
Senior Finance Manager - Leading Tech Company,Location not specified,https://hk.jobsdb.com/hk/en/job/senior-finance-manager-leading-tech-company-100003006000971,Degree,Salary negotiable
Clerk,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/clerk-100003005999972,School Certificate,Salary negotiable
General account clerk,Yau Tsim Mong Area,https://hk.jobsdb.com/hk/en/job/general-account-clerk-100003006000754,Postgraduate,Salary provided
Investment Manager,Central,https://hk.jobsdb.com/hk/en/job/investment-manager-100003006000952,Degree,Salary provided
Finance Executive,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/finance-executive-100003006000918,Degree,Salary provided
Junior Accountant / Analyst,Central & Western Area,https://hk.jobsdb.com/hk/en/job/junior-accountant-analyst-100003006000914,Degree,"HK$20,000 - 25,000 /month"
Account Officer / 會計文員,Shatin Area,https://hk.jobsdb.com/hk/en/job/account-officer-%e6%9c%83%e8%a8%88%e6%96%87%e5%93%a1-100003006000902,Non-Degree Tertiary,Salary provided
"Intern, Finance (Part time)",Kowloon Bay,https://hk.jobsdb.com/hk/en/job/intern-finance-100003006000899,null,Salary provided
Junior Auditor,Sheung Wan,https://hk.jobsdb.com/hk/en/job/junior-auditor-100003006000882,Non-Degree Tertiary,Salary provided
Compliance Manager,Overseas,https://hk.jobsdb.com/hk/en/job/compliance-manager-100003006000854,Degree,Salary provided
Accounting Assistant,Wan Chai Area,https://hk.jobsdb.com/hk/en/job/accounting-assistant-100003006000855,null,Salary provided
Assistant Accountant,Ngau Tau Kok,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003006000847,Non-Degree Tertiary,Salary negotiable
Accounts Clerk (5-Day Work),Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003006000841,School Certificate,Salary negotiable
Senior Compliance Manager,Overseas,https://hk.jobsdb.com/hk/en/job/senior-compliance-manager-100003006000838,Degree,"HK$70,000 - 120,000 /month (negotiable)"
JUNIOR ACCOUNTS CLERK,Hung Hom,https://hk.jobsdb.com/hk/en/job/junior-accounts-clerk-100003006000813,Matriculated,"HK$8,000 - 11,000 /month (negotiable)"
