HR & Administration Assistant,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/hr-administration-assistant-100003006007094,null,Salary provided
Accounting & Admin Assistant [Immediate],Central,https://hk.jobsdb.com/hk/en/job/accounting-admin-assistant-100003006007087,Non-Degree Tertiary,Salary negotiable
Senior Administration Clerk(Japanese Speaker) (Up to 17K) (10953)【Famous Japanese Company】,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/senior-administration-clerk-100003006007080,null,"HK$14,000 - 17,000 /month (negotiable)"
Administration Assistance,Central,https://hk.jobsdb.com/hk/en/job/administration-assistance-100003006006935,null,Salary negotiable
Clerk,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/clerk-100003006007075,School Certificate,Salary provided
公司司機 (Ref No.: CD/ADMIN/JD/07-17),Sheung Wan,https://hk.jobsdb.com/hk/en/job/%e5%85%ac%e5%8f%b8%e5%8f%b8%e6%a9%9f-100003006007065,null,Salary provided
Assistant Manager  - Company Secretarial,Sheung Wan,https://hk.jobsdb.com/hk/en/job/assistant-manager-company-secretarial-100003006007068,null,Salary provided
Administrative and Accounts Clerk,Causeway Bay,https://hk.jobsdb.com/hk/en/job/administrative-and-accounts-clerk-100003006007061,School Certificate,Salary provided
Contract Merchant Support Clerk,Sheung Wan,https://hk.jobsdb.com/hk/en/job/contract-merchant-support-clerk-100003006007044,School Certificate,Salary negotiable
Contract Customer Services Clerk / Representative,Sheung Wan,https://hk.jobsdb.com/hk/en/job/contract-customer-services-clerk-representative-100003006007029,School Certificate,Salary negotiable
Contract Business Support Assistant,Sheung Wan,https://hk.jobsdb.com/hk/en/job/contract-business-support-assistant-100003006007031,School Certificate,Salary provided
HR Assistant (Temporary for 6 months),Shatin Area,https://hk.jobsdb.com/hk/en/job/hr-assistant-100003006007022,null,Salary provided
Customer Service Clerks (Italian Food Distributor),Chai Wan,https://hk.jobsdb.com/hk/en/job/customer-service-clerks-100003006007020,School Certificate,"HK$11,000 - 14,000 /month (negotiable)"
"Human Resources Assistant / Administrative Assistant / Marketing Assistant (5 day, Bank Holiday)",Wan Chai,https://hk.jobsdb.com/hk/en/job/human-resources-assistant-administrative-assistant-marketing-assistant-100003006007011,Degree,Salary provided
"Assistant Officer, Learning & Development (1-year renewable contract)",Kwun Tong,https://hk.jobsdb.com/hk/en/job/assistant-officer-learning-development-100003006007004,Degree,Salary provided
Senior Administration Officer / Administration Officer,Kwun Tong,https://hk.jobsdb.com/hk/en/job/senior-administration-officer-administration-officer-100003006006881,Matriculated,Salary provided
Student Support Officer,Causeway Bay,https://hk.jobsdb.com/hk/en/job/student-support-officer-100003006006982,Matriculated,Salary negotiable
Administrative Assistant,Cheung Sha Wan,https://hk.jobsdb.com/hk/en/job/administrative-assistant-100003006006978,Non-Degree Tertiary,Salary negotiable
Administration Executive / Secretary (Ref: JDB /230318/CCM_MAE),Shatin Area,https://hk.jobsdb.com/hk/en/job/administration-executive-secretary-100003006006977,Degree,Salary negotiable
Assistant Accountant,Wong Tai Sin Area,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003006006976,School Certificate,Salary negotiable
Assistant Training Manager,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/assistant-training-manager-100003006006970,Degree,Salary provided
Secretary to Managing Director,Causeway Bay,https://hk.jobsdb.com/hk/en/job/secretary-to-managing-director-100003006006963,Degree,Salary provided
Administrative & Accounting Clerk,Wan Chai,https://hk.jobsdb.com/hk/en/job/administrative-accounting-clerk-100003006006916,null,Salary negotiable
Education Consultant,Causeway Bay,https://hk.jobsdb.com/hk/en/job/education-consultant-100003006006949,Degree,Salary provided
"Regional HR Share Services & Generalist VP., Global Asset Management",Location not specified,https://hk.jobsdb.com/hk/en/job/regional-hr-share-services-generalist-vp-global-asset-management-100003006006917,Degree,Salary provided
Supervisor – Accounts Receivable,Kwun Tong,https://hk.jobsdb.com/hk/en/job/supervisor-accounts-receivable-100003006006936,Non-Degree Tertiary,Salary negotiable
Human Resources Assistant,Hung Hom,https://hk.jobsdb.com/hk/en/job/human-resources-assistant-100003006006929,Non-Degree Tertiary,Salary negotiable
Assistant Human Resources Officer,Kowloon City Area,https://hk.jobsdb.com/hk/en/job/assistant-human-resources-officer-100003006006903,Degree,null
Human Resources Officer / Assistant Human Resources Officer,Kowloon City Area,https://hk.jobsdb.com/hk/en/job/human-resources-officer-assistant-human-resources-officer-100003006006902,Degree,null
Clerk,Sheung Wan,https://hk.jobsdb.com/hk/en/job/clerk-100003006006901,School Certificate,Salary negotiable
Human Resources & Admin Specialist/ Supervisor (Non Managerial),Kwun Tong,https://hk.jobsdb.com/hk/en/job/human-resources-admin-specialist-supervisor-100003006006869,Degree,Salary negotiable
Shipping Assistant ($12-18K X 14),Kwun Tong,https://hk.jobsdb.com/hk/en/job/shipping-assistant-100003006006870,School Certificate,Salary negotiable
Administration Manager,Cheung Sha Wan,https://hk.jobsdb.com/hk/en/job/administration-manager-100003006006868,Degree,Salary provided
會計及行政文員,Yau Ma Tei,https://hk.jobsdb.com/hk/en/job/%e6%9c%83%e8%a8%88%e5%8f%8a%e8%a1%8c%e6%94%bf%e6%96%87%e5%93%a1-100003006003697,null,Salary provided
Finance Assistant,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/finance-assistant-100003006006854,Degree,Salary provided
Sales Support   [Ref no. SA-0323-sh-JDB],Others,https://hk.jobsdb.com/hk/en/job/sales-support-100003006006853,Non-Degree Tertiary,Salary provided
Project Secretary / Sales Administrator,Kwun Tong,https://hk.jobsdb.com/hk/en/job/project-secretary-sales-administrator-100003006006851,Degree,Salary provided
Shipping & Admin Clerk,Aberdeen,https://hk.jobsdb.com/hk/en/job/shipping-admin-clerk-100003006006841,School Certificate,Salary negotiable
Receptionist / Administration Assistant 接待文員,Ngau Tau Kok,https://hk.jobsdb.com/hk/en/job/receptionist-administration-assistant-%e6%8e%a5%e5%be%85%e6%96%87%e5%93%a1-100003006006837,Matriculated,Salary provided
Administration Assistant,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/administration-assistant-100003006006835,Non-Degree Tertiary,Salary provided
Administration Officer,Wan Chai,https://hk.jobsdb.com/hk/en/job/administration-officer-100003006006808,Postgraduate,Salary provided
Sales / Project Administrator,Location not specified,https://hk.jobsdb.com/hk/en/job/sales-project-administrator-100003006006712,Non-Degree Tertiary,Salary negotiable
Accounts and Shipping Clerk,Kwun Tong,https://hk.jobsdb.com/hk/en/job/accounts-and-shipping-clerk-100003006006784,School Certificate,Salary negotiable
Human Resources Manager,Kwun Tong,https://hk.jobsdb.com/hk/en/job/human-resources-manager-100003006006801,Degree,Salary provided
Controller (Commercial Vehicle),Location not specified,https://hk.jobsdb.com/hk/en/job/controller-100003006006800,School Certificate,Salary negotiable
Office Administrative Assistant,Tseung Kwan O,https://hk.jobsdb.com/hk/en/job/office-administrative-assistant-100003006006791,Non-Degree Tertiary,Salary negotiable
Secretary (Sales Department),Kwun Tong Area,https://hk.jobsdb.com/hk/en/job/secretary-100003006006790,Degree,Salary provided
Receptionist cum Admin & HR Assistant,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/receptionist-cum-admin-hr-assistant-100003006006788,School Certificate,Salary provided
Training Officer,Kwai Hing,https://hk.jobsdb.com/hk/en/job/training-officer-100003006006779,null,Salary provided
Human Resource Assistant,Shatin Area,https://hk.jobsdb.com/hk/en/job/human-resource-assistant-100003006006770,Non-Degree Tertiary,null
Personal Assistant / Human Resources Officer,Location not specified,https://hk.jobsdb.com/hk/en/job/personal-assistant-human-resources-officer-100003006006761,Degree,Salary negotiable
Junior Data Entry / Reporting Clerk,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/junior-data-entry-reporting-clerk-100003006006764,School Certificate,null
Secretary (HK$12K-$16K/m),North Point,https://hk.jobsdb.com/hk/en/job/secretary-100003006006762,School Certificate,Salary provided
Personal Assistant and Administrative Officer,Shatin Area,https://hk.jobsdb.com/hk/en/job/personal-assistant-and-administrative-officer-100003006006721,null,Salary negotiable
文員,To Kwa Wan,https://hk.jobsdb.com/hk/en/job/%e6%96%87%e5%93%a1-100003006006480,School Certificate,Salary provided
Accounting Clerk,North Point,https://hk.jobsdb.com/hk/en/job/accounting-clerk-100003006006708,School Certificate,Salary provided
INTELLECTUAL PROPERTY ASSISTANT / TRADEMARK ASSISTANT / SECRETARY,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/intellectual-property-assistant-trademark-assistant-secretary-100003006006704,null,Salary negotiable
Customer Service & Administrative Executive / 客戶服務行政主任,Causeway Bay,https://hk.jobsdb.com/hk/en/job/customer-service-administrative-executive-%e5%ae%a2%e6%88%b6%e6%9c%8d%e5%8b%99%e8%a1%8c%e6%94%bf%e4%b8%bb%e4%bb%bb-100003006006691,School Certificate,Salary negotiable
Receptionist (Job code:  WTLHK-035),Kwun Tong,https://hk.jobsdb.com/hk/en/job/receptionist-100003006006687,Non-Degree Tertiary,Salary negotiable
Facilities Coordinator / Receptionist,Tai Koo,https://hk.jobsdb.com/hk/en/job/facilities-coordinator-receptionist-100003006006683,Non-Degree Tertiary,Salary provided
Operation & Administration Assistant,Sheung Wan,https://hk.jobsdb.com/hk/en/job/operation-administration-assistant-100003006006674,null,Salary provided
Administrative Clerk /  行政文員  (學歷不限 月薪 10K-12K) (西營盤),Sai Ying Pun,https://hk.jobsdb.com/hk/en/job/administrative-clerk-%e8%a1%8c%e6%94%bf%e6%96%87%e5%93%a1-100003006006673,(N/A),Salary provided
Shipping/Admin Officer (Japanese Speaker)(Up to 25K)(10956)【Flexible Working Culture!】,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/shipping-admin-officer-100003006006666,null,"HK$17,000 - 25,000 /month (negotiable)"
Human Resources Officer (6 Months Contract renewable/Europe Luxury Fashion Group),Sheung Wan,https://hk.jobsdb.com/hk/en/job/human-resources-officer-100003006006672,Degree,Salary provided
Business Administrative Assistant/officer,Admiralty,https://hk.jobsdb.com/hk/en/job/business-administrative-assistant-officer-100003006006661,null,Salary negotiable
Clerical Officer (Sales Admin) Full Time & Part Time,Quarry Bay,https://hk.jobsdb.com/hk/en/job/clerical-officer-full-time-part-time-100003006006659,School Certificate,Salary provided
Accounts Clerk,Kwun Tong,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003006006631,School Certificate,Salary negotiable
Broking/Underwriting Executive,Wan Chai,https://hk.jobsdb.com/hk/en/job/broking-underwriting-executive-100003006006382,null,Salary negotiable
Secretary,Kwai Tsing Area,https://hk.jobsdb.com/hk/en/job/secretary-100003006006641,Degree,Salary negotiable
Administration Assistant,Aberdeen,https://hk.jobsdb.com/hk/en/job/administration-assistant-100003006006642,Non-Degree Tertiary,Salary provided
Administration Executive,Wan Chai,https://hk.jobsdb.com/hk/en/job/administration-executive-100003006006637,null,Salary negotiable
Project Officer,Wan Chai Area,https://hk.jobsdb.com/hk/en/job/project-officer-100003006006629,Non-Degree Tertiary,Salary negotiable
Assistant Officer,North Point,https://hk.jobsdb.com/hk/en/job/assistant-officer-100003006006619,Matriculated,Salary provided
Account - Junior / Associate (Clerk/ Assistant),North Point,https://hk.jobsdb.com/hk/en/job/account-junior-associate-100003006006622,Non-Degree Tertiary,Salary provided
Clerk (Human Resources Dept),Location not specified,https://hk.jobsdb.com/hk/en/job/clerk-100003006006618,School Certificate,Salary provided
Executive Assistant,Wan Chai,https://hk.jobsdb.com/hk/en/job/executive-assistant-100003006006617,Non-Degree Tertiary,Salary negotiable
Merchandising / Administration Clerk,Wan Chai,https://hk.jobsdb.com/hk/en/job/merchandising-administration-clerk-100003006006594,School Certificate,Salary negotiable
Sales Support Clerk (5 Day Work),Quarry Bay,https://hk.jobsdb.com/hk/en/job/sales-support-clerk-100003006006577,null,Salary provided
OFFICE CLERK,Hung Hom,https://hk.jobsdb.com/hk/en/job/office-clerk-100003006006575,School Certificate,Salary provided
Project Executive / Assistant Project Executive (JD/227),Kwun Tong,https://hk.jobsdb.com/hk/en/job/project-executive-assistant-project-executive-100003006006574,Degree,Salary negotiable
Account & Admin Clerk (1-year Contract to PERM),Kwun Tong,https://hk.jobsdb.com/hk/en/job/account-admin-clerk-100003006006417,Matriculated,Salary provided
Human Resources Officer/ Human Resources Assistant,Sai Ying Pun,https://hk.jobsdb.com/hk/en/job/human-resources-officer-human-resources-assistant-100003006006568,Non-Degree Tertiary,Salary provided
Customer Service Clerk - Airfreight,Kwai Tsing Area,https://hk.jobsdb.com/hk/en/job/customer-service-clerk-airfreight-100003006006566,School Certificate,Salary negotiable
Part-time Receptionist,Admiralty,https://hk.jobsdb.com/hk/en/job/part-time-receptionist-100003006006563,Non-Degree Tertiary,Salary negotiable
Inventory Clerk,Causeway Bay,https://hk.jobsdb.com/hk/en/job/inventory-clerk-100003006006561,Non-Degree Tertiary,Salary provided
Administrative Assistant / Company Driver (行政助理 / 公司司機),Kwai Fong,https://hk.jobsdb.com/hk/en/job/administrative-assistant-company-driver-100003006006558,School Certificate,Salary provided
Co-ordinator (Project Team),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/co-ordinator-100003006006554,Matriculated,Salary negotiable
"Assistant Manager/Deputy Head, Marine Underwriting Department",Quarry Bay,https://hk.jobsdb.com/hk/en/job/assistant-manager-deputy-head-marine-underwriting-department-100003006006545,Degree,Salary negotiable
Clerk for Underwriting Department,Quarry Bay,https://hk.jobsdb.com/hk/en/job/clerk-for-underwriting-department-100003006006543,Matriculated,Salary negotiable
Assistant Manager / Manager – Human Resources & Administration,Wan Chai,https://hk.jobsdb.com/hk/en/job/assistant-manager-manager-human-resources-administration-100003006006542,Degree,Salary negotiable
Receptionist (Part-time),Kwai Fong,https://hk.jobsdb.com/hk/en/job/receptionist-100003006006530,School Certificate,Salary negotiable
Administrative Assistant,Wan Chai,https://hk.jobsdb.com/hk/en/job/administrative-assistant-100003006006485,Non-Degree Tertiary,Salary provided
Enrolled Nurse (HK or Overseas License),Location not specified,https://hk.jobsdb.com/hk/en/job/enrolled-nurse-100003006006519,Non-Degree Tertiary,Salary negotiable
Sales Coordinator (Japanese Electronics),Kwun Tong,https://hk.jobsdb.com/hk/en/job/sales-coordinator-100003006006514,School Certificate,Salary provided
Japanese Speaking HR Administrator (Global Luxury Brand),Quarry Bay,https://hk.jobsdb.com/hk/en/job/hr-administrator-100003006006510,Degree,Salary provided
Healthcare Assistant / Nurse / Receptionist (Full-time / Part-time),Airport Area,https://hk.jobsdb.com/hk/en/job/healthcare-assistant-nurse-receptionist-100003006006506,School Certificate,Salary negotiable
Administrative Assistant,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/administrative-assistant-100003006006501,Non-Degree Tertiary,Salary negotiable
Construction Foreman,Location not specified,https://hk.jobsdb.com/hk/en/job/construction-foreman-100003006005969,Degree,Salary negotiable
Human Resources Manager / Director,Mong Kok,https://hk.jobsdb.com/hk/en/job/human-resources-manager-director-100003006006469,Degree,Salary negotiable
Merchandising Clerk (5-day work),Kwun Tong,https://hk.jobsdb.com/hk/en/job/merchandising-clerk-100003006006466,School Certificate,Salary negotiable
Receptionist / Client Attendant,Central,https://hk.jobsdb.com/hk/en/job/receptionist-client-attendant-100003006006441,Matriculated,Salary negotiable
Assistant Accounting Executive,Kwun Tong,https://hk.jobsdb.com/hk/en/job/assistant-accounting-executive-100003006006437,Non-Degree Tertiary,Salary negotiable
Executive Secretary,Kwun Tong,https://hk.jobsdb.com/hk/en/job/executive-secretary-100003006006422,Degree,Salary provided
Clerk,Location not specified,https://hk.jobsdb.com/hk/en/job/clerk-100003006006419,Non-Degree Tertiary,Salary provided
Part-time Career Advisors in the Student Development Services [Ref. B/R/781/07],Location not specified,https://hk.jobsdb.com/hk/en/job/part-time-career-advisors-in-the-student-development-services-100003006006378,Degree,Salary provided
Accountant,Wong Tai Sin Area,https://hk.jobsdb.com/hk/en/job/accountant-100003006006381,Non-Degree Tertiary,Salary negotiable
Assistant HR Officer (C&B),Wan Chai,https://hk.jobsdb.com/hk/en/job/assistant-hr-officer-100003006006372,Degree,Salary provided
Assistant Services Operations Officer - Guest Relations (Ref: 180204),Lantau Island,https://hk.jobsdb.com/hk/en/job/assistant-services-operations-officer-guest-relations-100003006006363,Non-Degree Tertiary,null
Director of Human Resources (Based In PRC),Others - China,https://hk.jobsdb.com/hk/en/job/director-of-human-resources-100003006006359,Degree,Salary provided
Account Clerk,Chai Wan,https://hk.jobsdb.com/hk/en/job/account-clerk-100003006006314,School Certificate,Salary negotiable
Human Resource Assistant (3 Months Contract - Renewable),Cheung Sha Wan,https://hk.jobsdb.com/hk/en/job/human-resource-assistant-100003006006350,Non-Degree Tertiary,Salary negotiable
Receptionist,Kwun Tong,https://hk.jobsdb.com/hk/en/job/receptionist-100003006006342,null,Salary negotiable
Administration Clerk,Kwun Tong,https://hk.jobsdb.com/hk/en/job/administration-clerk-100003006006338,School Certificate,Salary provided
Clerk,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/clerk-100003006006324,School Certificate,Salary negotiable
Shipping Coordinator,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/shipping-coordinator-100003006006332,null,Salary provided
"Administration Assistant, Sales Support",Admiralty,https://hk.jobsdb.com/hk/en/job/administration-assistant-sales-support-100003006006307,Degree,Salary provided
HR Officer / Assistant HR Officer (Recruitment Focused),Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/hr-officer-assistant-hr-officer-100003006006302,School Certificate,Salary provided
Office Clerk / Secretary,Wan Chai,https://hk.jobsdb.com/hk/en/job/office-clerk-secretary-100003006006282,School Certificate,Salary negotiable
產品管理員 / 文員 ( 商品管理部 ),Location not specified,https://hk.jobsdb.com/hk/en/job/%e7%94%a2%e5%93%81%e7%ae%a1%e7%90%86%e5%93%a1-%e6%96%87%e5%93%a1-100003006006269,School Certificate,Salary negotiable
產品管理員,Location not specified,https://hk.jobsdb.com/hk/en/job/%e7%94%a2%e5%93%81%e7%ae%a1%e7%90%86%e5%93%a1-100003006006266,School Certificate,Salary negotiable
生產管理中心 - 文員,Location not specified,https://hk.jobsdb.com/hk/en/job/%e7%94%9f%e7%94%a2%e7%ae%a1%e7%90%86%e4%b8%ad%e5%bf%83-%e6%96%87%e5%93%a1-100003006006255,School Certificate,Salary negotiable
珠寶生產支援及報關 - 文員,Kwai Hing,https://hk.jobsdb.com/hk/en/job/%e7%8f%a0%e5%af%b6%e7%94%9f%e7%94%a2%e6%94%af%e6%8f%b4%e5%8f%8a%e5%a0%b1%e9%97%9c-%e6%96%87%e5%93%a1-100003006006240,School Certificate,Salary provided
Senior Merchandiser / Merchandiser / Assistant Merchandiser / Data Entry Clerk,Kwai Tsing Area,https://hk.jobsdb.com/hk/en/job/senior-merchandiser-merchandiser-assistant-merchandiser-data-entry-clerk-100003006006244,School Certificate,Salary negotiable
"HR Officer, Account Services",Location not specified,https://hk.jobsdb.com/hk/en/job/hr-officer-account-services-100003006006239,Degree,Salary provided
HR Director Greater China,Central,https://hk.jobsdb.com/hk/en/job/hr-director-greater-china-100003006006237,null,Salary provided
Senior Production Admin. Clerk,Yuen Long,https://hk.jobsdb.com/hk/en/job/senior-production-admin-clerk-100003006006235,Matriculated,Salary negotiable
Administrative Officer,Quarry Bay,https://hk.jobsdb.com/hk/en/job/administrative-officer-100003006006166,Degree,Salary negotiable
Assistant Officer-Aftersales planning & development,Kwun Tong,https://hk.jobsdb.com/hk/en/job/assistant-officer-aftersales-planning-development-100003006006219,Non-Degree Tertiary,Salary provided
HR Manager – People Services,Wan Chai,https://hk.jobsdb.com/hk/en/job/hr-manager-people-services-100003006006216,Degree,null
Human Resources Assistant (m.a.x. concepts),Location not specified,https://hk.jobsdb.com/hk/en/job/human-resources-assistant-100003006006211,Non-Degree Tertiary,null
Human Resources Officer ( 5 days / Double Pay),Location not specified,https://hk.jobsdb.com/hk/en/job/human-resources-officer-100003006006210,Non-Degree Tertiary,"HK$11,000 - 20,000 /month"
Assistant Human Resources & Administration Officer (5-day work week),Tai Po Area,https://hk.jobsdb.com/hk/en/job/assistant-human-resources-administration-officer-100003006006204,Non-Degree Tertiary,Salary negotiable
Examination Services Assistant,Wan Chai Area,https://hk.jobsdb.com/hk/en/job/examination-services-assistant-100003006006191,Non-Degree Tertiary,Salary negotiable
Assistant Human Resources Officer / Human Resources Assistant,Airport Area,https://hk.jobsdb.com/hk/en/job/assistant-human-resources-officer-human-resources-assistant-100003006006144,Non-Degree Tertiary,Salary provided
Receptionist / Customer Service Representative,Central,https://hk.jobsdb.com/hk/en/job/receptionist-customer-service-representative-100003006006175,null,Salary provided
Temporary Administrative Assistant (Summer Job),Wan Chai Area,https://hk.jobsdb.com/hk/en/job/temporary-administrative-assistant-100003006006173,Non-Degree Tertiary,Salary provided
Personal Assistant (5-day work week),Quarry Bay,https://hk.jobsdb.com/hk/en/job/personal-assistant-100003006006148,Non-Degree Tertiary,Salary negotiable
Recruitment Consultant/ Recruitment Assistant,Location not specified,https://hk.jobsdb.com/hk/en/job/recruitment-consultant-recruitment-assistant-100003006006152,Non-Degree Tertiary,Salary negotiable
Human Resources Assistant  (Ref. HRA),Ngau Tau Kok,https://hk.jobsdb.com/hk/en/job/human-resources-assistant-100003006006129,Non-Degree Tertiary,Salary negotiable
Assistant Accountant (5-day work week),Quarry Bay,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003006006125,School Certificate,Salary negotiable
Temporary Secretary (3 Months),Wan Chai,https://hk.jobsdb.com/hk/en/job/temporary-secretary-100003006006126,School Certificate,Salary provided
Senior Associate / Associate - Payroll & HR Outsourcing,Central & Western Area,https://hk.jobsdb.com/hk/en/job/senior-associate-associate-payroll-hr-outsourcing-100003006006120,Non-Degree Tertiary,Salary provided
Shipping Clerk,Wan Chai,https://hk.jobsdb.com/hk/en/job/shipping-clerk-100003006006112,School Certificate,Salary negotiable
Services Support Assistant,Cheung Sha Wan,https://hk.jobsdb.com/hk/en/job/services-support-assistant-100003006006106,Non-Degree Tertiary,Salary negotiable
Administration and Human Resources Manager ( HK/ China x 2 vacancies),Location not specified,https://hk.jobsdb.com/hk/en/job/administration-and-human-resources-manager-100003006006076,Degree,null
兼職辦公室助理 (Part-time Office Assistant),Sheung Wan,https://hk.jobsdb.com/hk/en/job/%e5%85%bc%e8%81%b7%e8%be%a6%e5%85%ac%e5%ae%a4%e5%8a%a9%e7%90%86-100003006006081,Form 3,Salary provided
Senior Payroll Manager / Payroll Manager - Payroll & HR Outsourcing,Central & Western Area,https://hk.jobsdb.com/hk/en/job/senior-payroll-manager-payroll-manager-payroll-hr-outsourcing-100003006006082,Non-Degree Tertiary,Salary provided
Shipment Clerk,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/shipment-clerk-100003006006075,School Certificate,Salary negotiable
Clerk (Ref: RAS),Central & Western Area,https://hk.jobsdb.com/hk/en/job/clerk-100003006006071,Matriculated,Salary provided
Administrative Assistant,Tseung Kwan O,https://hk.jobsdb.com/hk/en/job/administrative-assistant-100003005763753,Non-Degree Tertiary,Salary negotiable
Sales Executive / Sales Assistant / Sales Coordinator,Location not specified,https://hk.jobsdb.com/hk/en/job/sales-executive-sales-assistant-sales-coordinator-100003006006060,Non-Degree Tertiary,null
Learning Centre Administrator,Location not specified,https://hk.jobsdb.com/hk/en/job/learning-centre-administrator-100003006006052,Non-Degree Tertiary,Salary provided
Company Secretary,Location not specified,https://hk.jobsdb.com/hk/en/job/company-secretary-100003006006041,Non-Degree Tertiary,null
Project Clerk / Sr Clerk,Location not specified,https://hk.jobsdb.com/hk/en/job/project-clerk-sr-clerk-100003006006038,Non-Degree Tertiary,null
Clerk (Sales Support),Location not specified,https://hk.jobsdb.com/hk/en/job/clerk-100003006006034,Matriculated,Salary negotiable
Receptionist,Mong Kok,https://hk.jobsdb.com/hk/en/job/receptionist-100003006006021,School Certificate,Salary provided
HR C&B Specialist,Location not specified,https://hk.jobsdb.com/hk/en/job/hr-compensation-and-benefits-specialist-100003006006014,Degree,Salary provided
Accounts Clerk,Shatin Area,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003006006002,Matriculated,Salary negotiable
Application Clerk,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/application-clerk-100003006005990,Matriculated,Salary negotiable
Temporary Recruitment Manager - GAP Hong Kong Stores (6 months contract),Kwun Tong,https://hk.jobsdb.com/hk/en/job/temporary-recruitment-manager-gap-hong-kong-stores-100003006005986,Degree,Salary provided
Administrative Coordinator (Ref: AWH-AC),Shatin Area,https://hk.jobsdb.com/hk/en/job/administrative-coordinator-100003006005984,Non-Degree Tertiary,null
SALES COORDINATOR (SAFETY DEPARTMENT),Kwun Tong,https://hk.jobsdb.com/hk/en/job/sales-coordinator-100003006005975,Non-Degree Tertiary,Salary negotiable
Assistant HR & Admin Officer,Kwun Tong,https://hk.jobsdb.com/hk/en/job/assistant-hr-admin-officer-100003006005966,Non-Degree Tertiary,Salary negotiable
Receptionist / Healthcare Assistant,Central,https://hk.jobsdb.com/hk/en/job/receptionist-healthcare-assistant-100003006005967,School Certificate,Salary negotiable
COMPANY SECRETARIAL & ADMIN. CLERK/ACCOUNTS CLERK,Wan Chai,https://hk.jobsdb.com/hk/en/job/company-secretarial-admin-clerk-accounts-clerk-100003006005961,School Certificate,Salary negotiable
Administrative Assistant,Tai Koo,https://hk.jobsdb.com/hk/en/job/administrative-assistant-100003006005953,Degree,Salary provided
COMPANY SECRETARIAL & ADMIN. CLERK/ACCOUNTS CLERK,Wan Chai,https://hk.jobsdb.com/hk/en/job/company-secretarial-admin-clerk-accounts-clerk-100003006005951,School Certificate,Salary negotiable
LOGISTICS CLERK,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/logistics-clerk-100003006005946,School Certificate,Salary negotiable
Wealth Management Manager / 2018 Summer Internship,Location not specified,https://hk.jobsdb.com/hk/en/job/wealth-management-manager-2018-summer-internship-100003006005935,null,"HK$25,000 - 70,000 /month (includes high commission)"
District Director Secretary,Kwun Tong,https://hk.jobsdb.com/hk/en/job/district-director-secretary-100003006002628,Degree,"HK$11,000 - 14,000 /month (negotiable)"
"Financial Planner / Senior Financial Planner / Management Associate, Wealth Management",North Point,https://hk.jobsdb.com/hk/en/job/financial-planner-senior-financial-planner-management-associate-wealth-management-100003006005894,Degree,"HK$11,000 - 14,000 /month"
Secretary 秘書/ Personal Assistant 私人助理,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/secretary-%e7%a7%98%e6%9b%b8-personal-assistant-%e7%a7%81%e4%ba%ba%e5%8a%a9%e7%90%86-100003006005891,Non-Degree Tertiary,Salary provided
Personal Assistant / Secretary,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/personal-assistant-secretary-100003006005876,Non-Degree Tertiary,Salary negotiable
(全職)課程統籌/高級課程統籌,Tseung Kwan O,https://hk.jobsdb.com/hk/en/job/%e8%aa%b2%e7%a8%8b%e7%b5%b1%e7%b1%8c-%e9%ab%98%e7%b4%9a%e8%aa%b2%e7%a8%8b%e7%b5%b1%e7%b1%8c-100003006005872,Non-Degree Tertiary,Salary provided
理財顧問 / 副理財策劃經理 / IANG （欢迎非本地在港的毕业生）,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/%e7%90%86%e8%b2%a1%e9%a1%a7%e5%95%8f-%e5%89%af%e7%90%86%e8%b2%a1%e7%ad%96%e5%8a%83%e7%b6%93%e7%90%86-iang-100003006005863,null,Salary provided
Junior Customer Service,Kwun Tong,https://hk.jobsdb.com/hk/en/job/junior-customer-service-100003006005857,School Certificate,Salary negotiable
Administrative Assistant,Sheung Wan,https://hk.jobsdb.com/hk/en/job/administrative-assistant-100003006005853,Non-Degree Tertiary,Salary provided
